Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location,Land Type_x,Land Type_y
2005,17,103924,103924,107-109 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Bisq Cafeteria,"Unit 1, Bmt & Gnd , 107 Flinders Lane MELBOURNE 3000",200,144.970843783798,-37.8156078699665,"-37.81560786996647, 144.97084378379822",Commercial,Commercial
2005,25,101789,101789,252-254 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Hell's Kitchen,"Mezzanine , 20A Flinders Lane MELBOURNE 3000",55,144.965605965179,-37.8166042281288,"-37.816604228128824, 144.96560596517924",Commercial,Commercial
2005,25,103964,103964,30-44 Manchester Lane MELBOURNE 3000,Melbourne (CBD),Manchester Lane,36 Manchester Lane MELBOURNE 3000,250,144.966209182982,-37.8164229530699,"-37.81642295306987, 144.9662091829816",Commercial,Commercial
2005,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),Mitre Tavern,5-9 Bank Place MELBOURNE 3000,300,144.960297929957,-37.8168054693254,"-37.816805469325374, 144.96029792995742",Commercial,Commercial
2005,48,108983,108983,103-137 Spring Street MELBOURNE 3000,Melbourne (CBD),Hard Rock Cafe,1 Spring Street MELBOURNE 3000,500,144.972932971885,-37.81199590155511,"-37.811995901555065, 144.9729329718854",Commercial,Commercial
2005,57,101216,101216,21-25 Croft Alley MELBOURNE 3000,Melbourne (CBD),The Croft Institute,21-25 Croft Alley MELBOURNE 3000,250,144.969096900582,-37.8120646748921,"-37.812064674892135, 144.9690969005816",Commercial,Commercial
2005,58,103621,103621,174-192 Exhibition Street MELBOURNE 3000,Melbourne (CBD),CBD Cafe Bar,"Part Ground , 174-192 Exhibition Street MELBOURNE 3000",190,144.970607284339,-37.81122032497431,"-37.811220324974286, 144.97060728433877",Commercial,Commercial
2005,61,105716,105716,597-603 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),The Men's Gallery,597-603 Lonsdale Street MELBOURNE 3000,675,144.95450051017,-37.8149064395787,"-37.81490643957871, 144.9545005101703",Commercial,Commercial
2005,62,105384,105384,204-208 King Street MELBOURNE 3000,Melbourne (CBD),Great Western Hotel,204-208 King Street MELBOURNE 3000,390,144.955492944646,-37.8152132314034,"-37.815213231403405, 144.95549294464604",Commercial,Commercial
2005,64,515538,515538,4-6 Goldie Place MELBOURNE 3000,Melbourne (CBD),Paris Cat Jazz Club,4-6 Goldie Place MELBOURNE 3000,200,,,,Commercial,Commercial
2005,67,103605,103605,231-233 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The Sen Bar,231-233 Exhibition Street MELBOURNE 3000,120,144.969522300923,-37.8105090296726,"-37.810509029672616, 144.96952230092296",Commercial,Commercial
2005,67,108581,108581,226-236 Russell Street MELBOURNE 3000,Melbourne (CBD),Mai Tai Restaurant,234A Russell Street MELBOURNE 3000,170,144.967653255697,-37.8109838040537,"-37.8109838040537, 144.9676532556974",Commercial,Commercial
2005,78,108991,108991,267-271 Spring Street MELBOURNE 3000,Melbourne (CBD),Elm's Family Hotel,Part 267-271 Spring Street MELBOURNE 3000,200,144.971453909766,-37.8086100730432,"-37.808610073043155, 144.97145390976615",Commercial,Commercial
2005,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Kingpin Melbourne Central Pty Ltd,"Shop 305, Level 3, 300-265 La Trobe Street MELBOURNE 3000",760,144.962765864924,-37.8105147441815,"-37.81051474418151, 144.9627658649244",Commercial,Commercial
2005,87,108565,108565,312-318 Russell Street MELBOURNE 3000,Melbourne (CBD),Kivotos Cafe Bar,312 Russell Street MELBOURNE 3000,269,144.966825216496,-37.8093265418925,"-37.80932654189252, 144.9668252164964",Commercial,Commercial
2005,105,109317,109317,427-433 Swanston Street MELBOURNE 3000,Melbourne (CBD),The Oxford Scholar Hotel,427-433 Swanston Street MELBOURNE 3000,486,144.962937567969,-37.8084601751162,"-37.80846017511618, 144.96293756796908",Commercial,Commercial
2005,215,108202,108202,415-421 Rathdowne Street CARLTON 3053,Carlton,Clare Castle Hotel,415-421 Rathdowne Street CARLTON 3053,50,144.970436319767,-37.7965218705592,"-37.79652187055923, 144.97043631976663",Mixed,Mixed
2005,270,104468,104468,156-292 Grattan Street PARKVILLE 3010,Parkville,INU Bar & Restuarant,"Part Level 3, 156-292 Grattan Street PARKVILLE 3010",200,144.961192766779,-37.7967769211558,"-37.796776921155825, 144.9611927667791",Residential,Residential
2005,327,102352,102352,171-173 Curzon Street NORTH MELBOURNE 3051,North Melbourne,Albion Hotel,171-173 Curzon Street NORTH MELBOURNE 3051,150,144.948560186739,-37.7989001878426,"-37.79890018784259, 144.9485601867388",Mixed,Mixed
2005,355,105636,105636,46-50 Leveson Street NORTH MELBOURNE 3051,North Melbourne,The Leveson,46-50 Leveson Street NORTH MELBOURNE 3051,400,144.951468653461,-37.8037016123263,"-37.80370161232632, 144.95146865346058",Mixed,Mixed
2005,361,109842,109842,240-248 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Central Club Hotel,240-248 Victoria Street NORTH MELBOURNE 3051,150,144.958132111972,-37.8059126341164,"-37.8059126341164, 144.95813211197202",Mixed,Mixed
2005,362,109843,109843,232-238 Victoria Street MELBOURNE 3000,North Melbourne,The Public Bar Hotel,238 Victoria Street MELBOURNE 3000,180,144.958596832073,-37.8059346447358,"-37.80593464473581, 144.9585968320725",Mixed,Mixed
2005,658,110266,110266,Brunton Avenue JOLIMONT 3002,East Melbourne,Spotless Services,Part  Brunton Avenue JOLIMONT 3002,2545,144.983197388185,-37.8200082131928,"-37.82000821319277, 144.98319738818486",Residential,Residential
2005,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,Bear Brass,"Shop 3, Ground , 3 Southgate Avenue SOUTHBANK 3006",200,144.96633747378,-37.8207195408817,"-37.82071954088171, 144.9663374737802",Commercial,Commercial
2005,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,Mecca,"Restaurant 3, Mid Lvl , 3 Southgate Avenue SOUTHBANK 3006",200,144.96633747378,-37.8207195408817,"-37.82071954088171, 144.9663374737802",Commercial,Commercial
2005,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,Llama Bar,"Shop 5, Mid Lvl , 3 Southgate Avenue SOUTHBANK 3006",50,144.96633747378,-37.8207195408817,"-37.82071954088171, 144.9663374737802",Commercial,Commercial
2005,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,Saturne,"Shop 12, Ground , 3 Southgate Avenue SOUTHBANK 3006",100,144.96633747378,-37.8207195408817,"-37.82071954088171, 144.9663374737802",Commercial,Commercial
2005,760,108642,108642,497-503 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),Cafe Dom - The Granite Bar,"Part Ground , 499 St Kilda Road MELBOURNE 3004",230,144.97908599467,-37.843318898736,"-37.84331889873595, 144.97908599467",Mixed,Mixed
2005,915,108456,108456,43-49 Royal Parade PARKVILLE 3052,Parkville,Naughtons Hotel,43-49 Royal Parade PARKVILLE 3052,120,144.957541474938,-37.7955457457651,"-37.79554574576514, 144.95754147493764",Residential,Residential
2005,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Locker Room Club Bar,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",500,144.947518435405,-37.8164927204485,"-37.81649272044851, 144.9475184354052",Commercial,Commercial
2006,6,578321,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Lower House,"Tenancy 17, 2 Swanston Street MELBOURNE 3000",355,144.969951041901,-37.8177791473443,"-37.8177791473443, 144.9699510419009",Commercial,Commercial
2006,6,578324,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Transport,"Tenancy 29, 2 Swanston Street MELBOURNE 3000",900,144.969951041901,-37.8177791473443,"-37.8177791473443, 144.9699510419009",Commercial,Commercial
2006,6,578327,573333,2 Swanston Street MELBOURNE 3000,Melbourne (CBD),Zinc at Federation Square,"Tenancy 18, 2 Swanston Street MELBOURNE 3000",1000,144.969951041901,-37.8177791473443,"-37.8177791473443, 144.9699510419009",Commercial,Commercial
2006,11,103993,103993,508-514 Flinders Street MELBOURNE 3000,Melbourne (CBD),Waterside Hotel,508-514 Flinders Street MELBOURNE 3000,324,144.957159927053,-37.8201673732386,"-37.820167373238576, 144.95715992705334",Commercial,Commercial
2006,11,108971,108971,561-585 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Holiday Inn On Flinders Melbourne,561-585 Flinders Lane MELBOURNE 3000,100,144.955113717437,-37.8202014377959,"-37.820201437795866, 144.95511371743692",Commercial,Commercial
2006,11,108972,108972,10-22 Spencer Street MELBOURNE 3000,Melbourne (CBD),Explorers Inn,10-22 Spencer Street MELBOURNE 3000,50,144.95525416628,-37.8205106888151,"-37.82051068881513, 144.95525416628004",Commercial,Commercial
2006,12,105399,105399,26-32 King Street MELBOURNE 3000,Melbourne (CBD),Fourth Watch,"Level 1, 26-32 King Street MELBOURNE 3000",222,144.957475129123,-37.8195304259492,"-37.81953042594921, 144.9574751291228",Commercial,Commercial
2006,13,108058,108058,7-11 Queen Street MELBOURNE 3000,Melbourne (CBD),The Bliss Lounge,"Basement , 11 Queen Street MELBOURNE 3000",210,144.961956519206,-37.8186208155331,"-37.81862081553311, 144.9619565192058",Commercial,Commercial
2006,14,103165,103165,1-5 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Hosies Tavern,288 Elizabeth Street MELBOURNE 3000,160,144.964617410849,-37.8180579698343,"-37.81805796983434, 144.96461741084877",Commercial,Commercial
2006,14,103172,103172,31-39 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),The Joint,"Unit 6, Floor 1, 35 Elizabeth Street MELBOURNE 3000",329,144.964343859024,-37.8174230973479,"-37.81742309734793, 144.96434385902413",Commercial,Commercial
2006,14,103946,103946,313-315 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Mack Daddy Soprano,"Unit 1, Basement , 313-315 Flinders Lane MELBOURNE 3000",100,144.96386031353,-37.8176413198668,"-37.817641319866794, 144.96386031352995",Commercial,Commercial
2006,14,103951,103951,341-347 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Bull And Bear Tavern,347 Flinders Lane MELBOURNE 3000,180,144.963040466358,-37.81782473321,"-37.81782473321002, 144.96304046635782",Commercial,Commercial
2006,16,103938,103938,187 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Adelphi Hotel,187 Flinders Lane MELBOURNE 3000,80,144.968384600452,-37.8163597440011,"-37.81635974400108, 144.9683846004515",Commercial,Commercial
2006,25,103964,103964,30-44 Manchester Lane MELBOURNE 3000,Melbourne (CBD),Manchester Lane,36 Manchester Lane MELBOURNE 3000,250,144.966209182982,-37.8164229530699,"-37.81642295306987, 144.9662091829816",Commercial,Commercial
2006,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),Mitre Tavern,5-9 Bank Place MELBOURNE 3000,300,144.960297929957,-37.8168054693254,"-37.816805469325374, 144.96029792995742",Commercial,Commercial
2006,33,108065,108065,93-95 Queen Street MELBOURNE 3000,Melbourne (CBD),Basemint Louge Bar,"Basement , 95-95 Queen Street MELBOURNE 3000",167,144.960983883037,-37.81637935725809,"-37.816379357258064, 144.96098388303682",Commercial,Commercial
2006,43,108068,108068,111-129 Queen Street MELBOURNE 3000,Melbourne (CBD),CQ Bar,"Part Mezzanine 0, 123-0 Queen Street MELBOURNE 3000",100,144.960645510518,-37.8158136440607,"-37.8158136440607, 144.9606455105183",Commercial,Commercial
2006,45,105960,105960,318-322 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Club F4,"Floor 2, 318-322 Little Collins Street MELBOURNE 3000",380,144.964016700125,-37.8148823264762,"-37.81488232647624, 144.96401670012526",Commercial,Commercial
2006,48,108983,108983,103-137 Spring Street MELBOURNE 3000,Melbourne (CBD),Hard Rock Cafe,1 Spring Street MELBOURNE 3000,500,144.972932971885,-37.81199590155511,"-37.811995901555065, 144.9729329718854",Commercial,Commercial
2006,55,101193,101193,338-352 Bourke Street MELBOURNE 3000,Melbourne (CBD),Juliet's Champagne Bar,338-352 Bourke Street MELBOURNE 3000,60,144.963298032164,-37.8136048580138,"-37.813604858013775, 144.96329803216406",Commercial,Commercial
2006,56,101207,101207,184-186 Bourke Street MELBOURNE 3000,Melbourne (CBD),Hollywood Karaoke Bar,"Level 1, 184-186 Bourke Street MELBOURNE 3000",204,144.967697189459,-37.812677389205696,"-37.812677389205746, 144.96769718945876",Commercial,Commercial
2006,58,103621,103621,174-192 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Rydges Melbourne Hotel,"Part Ground , 174-192 Exhibition Street MELBOURNE 3000",100,144.970607284339,-37.81122032497431,"-37.811220324974286, 144.97060728433877",Commercial,Commercial
2006,58,105828,105828,19-25 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Cheers On Little Bourke Street,19 Little Bourke Street MELBOURNE 3000,350,144.971999561687,-37.8107442049127,"-37.8107442049127, 144.97199956168686",Commercial,Commercial
2006,61,105716,105716,597-603 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),The Men's Gallery,597-603 Lonsdale Street MELBOURNE 3000,675,144.95450051017,-37.8149064395787,"-37.81490643957871, 144.9545005101703",Commercial,Commercial
2006,64,515538,515538,4-6 Goldie Place MELBOURNE 3000,Melbourne (CBD),Paris Cat Jazz Club,4-6 Goldie Place MELBOURNE 3000,200,,,,Commercial,Commercial
2006,74,104662,104662,106-112 Hardware Street MELBOURNE 3000,Melbourne (CBD),Pugg Mahones Irish Bar,"Unit 1, 106-112 Hardware Street MELBOURNE 3000",200,144.960690183438,-37.8121377273313,"-37.812137727331304, 144.96069018343826",Commercial,Commercial
2006,78,103618,103618,242-284 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Coopers Inn,"Shop 1, 242-284 Exhibition Street MELBOURNE 3000",400,144.969985004712,-37.809416385753906,"-37.809416385753934, 144.96998500471204",Commercial,Commercial
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hoyts Cinemas Limited,300-265 La Trobe Street MELBOURNE 3000,300,144.962848315314,-37.8109031097348,"-37.810903109734795, 144.9628483153142",Commercial,Commercial
2006,87,106057,106057,106 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Troika Bar,106 Little Lonsdale Street MELBOURNE 3000,60,144.968599093035,-37.8091527973733,"-37.8091527973733, 144.9685990930347",Commercial,Commercial
2006,95,109315,109315,407-409 Swanston Street MELBOURNE 3000,Melbourne (CBD),Bunker Lounge Bar,"Unit 1, Basement , 407 Swanston Street MELBOURNE 3000",92,144.963192113967,-37.8089570116272,"-37.8089570116272, 144.963192113967",Commercial,Commercial
2006,97,103615,103615,333-351 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The Owl & The Pussycat,"Shop 2, Ground , 333 Exhibition Street MELBOURNE 3000",100,144.968069369308,-37.807802265721,"-37.80780226572104, 144.96806936930756",Commercial,Commercial
2006,115,104103,104103,34-38 Franklin Street MELBOURNE 3000,Melbourne (CBD),Mac's Hotel,34-38 Franklin Street MELBOURNE 3000,125,144.961629690798,-37.8075203551069,"-37.8075203551069, 144.96162969079765",Commercial,Commercial
2006,204,101613,101613,377-391 Cardigan Street CARLTON 3053,Carlton,Clyde Hotel,377-391 Cardigan Street CARLTON 3053,239,144.965763792621,-37.7972568408687,"-37.79725684086871, 144.96576379262143",Mixed,Mixed
2006,214,106186,106186,414-422 Lygon Street CARLTON 3053,Carlton,Percys Bar & Bistro,414-422 Lygon Street CARLTON 3053,120,144.967821815852,-37.7969467865136,"-37.79694678651363, 144.96782181585178",Mixed,Mixed
2006,217,103102,103102,171-175 Elgin Street CARLTON 3053,Carlton,Pugg Mahones,171-175 Elgin Street CARLTON 3053,500,144.968716912086,-37.797507504118,"-37.797507504118016, 144.96871691208585",Mixed,Mixed
2006,227,576967,576967,184 Rathdowne Street CARLTON 3053,Carlton,Rathdowne Tavern,184 Rathdowne Street CARLTON 3053,100,144.971239794102,-37.7947671021019,"-37.7947671021019, 144.9712397941015",Mixed,Mixed
2006,228,101450,101450,223-227 Canning Street CARLTON 3053,Carlton,Dan O'Connell Hotel,223-227 Canning Street CARLTON 3053,600,144.973397484709,-37.7930318645488,"-37.79303186454882, 144.9733974847086",Mixed,Mixed
2006,247,106238,106238,192-202 Lygon Street CARLTON 3053,Carlton,Players On Lygon,"Ground , 200 Lygon Street CARLTON 3053",200,144.966991656114,-37.802540939839,"-37.80254093983895, 144.96699165611432",Mixed,Mixed
2006,247,106239,106239,186-190 Lygon Street CARLTON 3053,Carlton,Hotel Milan,186-190 Lygon Street CARLTON 3053,540,144.966930725837,-37.802641489954,"-37.80264148995404, 144.96693072583696",Mixed,Mixed
2006,347,110920,110920,161-163 Errol Street NORTH MELBOURNE 3051,North Melbourne,Limerick Castle Hotel & Restaurant,161-163 Errol Street NORTH MELBOURNE 3051,175,144.949647509883,-37.8011593885512,"-37.80115938855124, 144.9496475098828",Mixed,Mixed
2006,358,109829,109829,312-316 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Victoria Hotel,312-316 Victoria Street NORTH MELBOURNE 3051,130,144.955714609628,-37.8056337561075,"-37.80563375610747, 144.95571460962805",Mixed,Mixed
2006,375,103810,103810,5-17 Flemington Road NORTH MELBOURNE 3051,North Melbourne,RMIT Village Old Melbourne,5-17 Flemington Road NORTH MELBOURNE 3051,356,144.955856415472,-37.8014373983639,"-37.80143739836392, 144.9558564154721",Mixed,Mixed
2006,618,109993,109993,178-226 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Hilton,178-226 Wellington Parade EAST MELBOURNE 3002,200,144.983507917012,-37.8158243933225,"-37.81582439332249, 144.98350791701154",Residential,Residential
2006,710,108617,108617,375-385 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),Royce On St Kilda Road,375-385 St Kilda Road MELBOURNE 3004,120,144.975550722667,-37.8350839023931,"-37.83508390239305, 144.97555072266726",Mixed,Mixed
2006,730,609329,110401,334-342 City Road SOUTHBANK 3006,Southbank,Eve Bar Lounge,334-342 City Road SOUTHBANK 3006,600,144.957360758373,-37.8278390998572,"-37.82783909985716, 144.95736075837317",Commercial,Commercial
2006,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,P J O'Briens Irish Pub,"Shop 14, Ground , 3 Southgate Avenue SOUTHBANK 3006",350,144.966312536458,-37.8207195408817,"-37.82071954088171, 144.96631253645785",Commercial,Commercial
2006,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,Belgian Beer Cafe Eureka,5-7 Riverside Quay SOUTHBANK 3006,638,144.964548102091,-37.8216819039354,"-37.82168190393536, 144.9645481020912",Commercial,Commercial
2006,802,575820,575820,1-9 Freshwater Place SOUTHBANK 3006,Southbank,BLVD Bar,"Shop 4, 3-0 Freshwater Place SOUTHBANK 3006",562,144.962192035952,-37.8217164383567,"-37.821716438356745, 144.96219203595228",Commercial,Commercial
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Kingpin Bowling,"Part Mezzanine 1, 8 Whiteman Street SOUTHBANK 3006",347,144.958345056393,-37.8231629617896,"-37.823162961789635, 144.95834505639274",Commercial,Commercial
